TIME,DEVICE,CONSUMPTION
2020-01-01 10:14:00,D3,0.556
2020-01-01 10:15:00,D3,0.354
2020-01-01 10:16:00,D3,0.639
2020-01-01 10:17:00,D3,0.387
2020-01-01 10:18:00,D3,0.614
2020-01-01 10:19:00,D3,0.608
2020-01-01 10:20:00,D3,0.826
2020-01-01 10:21:00,D3,0.958
2020-01-01 10:22:00,D3,0.844
2020-01-01 10:23:00,D3,0.578
2020-01-01 10:24:00,D3,0.587
2020-01-01 10:25:00,D3,0.856
2020-01-01 10:26:00,D3,0.661
2020-01-01 10:27:00,D3,0.993
2020-01-01 10:28:00,D3,0.268
2020-01-01 10:29:00,D3,0.612
2020-01-01 10:30:00,D3,0.727
2020-01-01 10:31:00,D3,0.420
2020-01-01 10:32:00,D3,0.609
2020-01-01 10:33:00,D3,0.117
2020-01-01 10:34:00,D3,0.080
2020-01-01 10:35:00,D3,0.519
2020-01-01 10:36:00,D3,0.827
2020-01-01 10:37:00,D3,0.309
2020-01-01 10:38:00,D3,0.084
2020-01-01 10:39:00,D3,0.776
2020-01-01 10:40:00,D3,0.409
2020-01-01 10:41:00,D3,0.935
2020-01-01 10:42:00,D3,0.821
2020-01-01 10:43:00,D3,0.124
2020-01-01 10:44:00,D3,0.524
2020-01-01 10:45:00,D3,0.635
2020-01-01 10:46:00,D3,0.155
2020-01-01 10:47:00,D3,0.668
2020-01-01 10:48:00,D3,0.289
2020-01-01 10:49:00,D3,0.261
2020-01-01 10:50:00,D3,0.997
2020-01-01 10:51:00,D3,0.457
2020-01-01 10:52:00,D3,0.589
2020-01-01 10:53:00,D3,0.390
2020-01-01 10:54:00,D3,0.201
2020-01-01 10:55:00,D3,0.884
2020-01-01 10:56:00,D3,0.825
2020-01-01 10:57:00,D3,0.449
2020-01-01 10:58:00,D3,0.147
2020-01-01 10:59:00,D3,0.815
2020-01-01 11:00:00,D3,0.702
2020-01-01 11:01:00,D3,0.726
2020-01-01 11:02:00,D3,0.289
2020-01-01 11:03:00,D3,0.010
2020-01-01 11:04:00,D3,0.183
2020-01-01 11:05:00,D3,0.835
2020-01-01 11:06:00,D3,0.861
2020-01-01 11:07:00,D3,0.736
2020-01-01 11:08:00,D3,0.789
2020-01-01 11:09:00,D3,0.840
2020-01-01 11:10:00,D3,0.499
2020-01-01 11:11:00,D3,0.718
2020-01-01 11:12:00,D3,0.715
2020-01-01 11:13:00,D3,0.370
2020-01-01 11:14:00,D3,0.729
2020-01-01 11:15:00,D3,0.762
2020-01-01 11:16:00,D3,0.645
2020-01-01 11:17:00,D3,0.517
2020-01-01 11:18:00,D3,0.173
2020-01-01 11:19:00,D3,0.423
2020-01-01 11:20:00,D3,0.727
2020-01-01 11:21:00,D3,0.209
2020-01-01 11:22:00,D3,0.831
2020-01-01 11:23:00,D3,0.084
2020-01-01 11:24:00,D3,0.887
2020-01-01 11:25:00,D3,0.071
2020-01-01 11:26:00,D3,1.000
2020-01-01 11:27:00,D3,0.677
2020-01-01 11:28:00,D3,0.572
2020-01-01 11:29:00,D3,0.456
2020-01-01 11:30:00,D3,0.205
2020-01-01 11:31:00,D3,0.082
2020-01-01 11:32:00,D3,0.030
2020-01-01 11:33:00,D3,0.492
2020-01-01 11:34:00,D3,0.050
2020-01-01 11:35:00,D3,0.909
2020-01-01 11:36:00,D3,0.456
2020-01-01 11:37:00,D3,0.470
2020-01-01 11:38:00,D3,0.017
2020-01-01 11:39:00,D3,0.986
2020-01-01 11:40:00,D3,0.685
2020-01-01 11:41:00,D3,0.840
2020-01-01 11:42:00,D3,0.070
2020-01-01 11:43:00,D3,0.373
2020-01-01 11:44:00,D3,0.604
2020-01-01 11:45:00,D3,0.426
2020-01-01 11:46:00,D3,0.385
2020-01-01 11:47:00,D3,0.138
2020-01-01 11:48:00,D3,0.165
2020-01-01 11:49:00,D3,0.192
2020-01-01 11:50:00,D3,0.635
2020-01-01 11:51:00,D3,0.424
2020-01-01 11:52:00,D3,0.673
2020-01-01 11:53:00,D3,0.043
2020-01-01 11:54:00,D3,0.061
2020-01-01 11:55:00,D3,0.617
2020-01-01 11:56:00,D3,0.004
2020-01-01 11:57:00,D3,0.702
2020-01-01 11:58:00,D3,0.973
2020-01-01 11:59:00,D3,0.475
2020-01-01 12:00:00,D3,0.578
2020-01-01 12:01:00,D3,0.661
2020-01-01 12:02:00,D3,0.428
2020-01-01 12:03:00,D3,0.193
2020-01-01 12:04:00,D3,0.167
2020-01-01 12:05:00,D3,0.553
2020-01-01 12:06:00,D3,0.569
2020-01-01 12:07:00,D3,0.260
2020-01-01 12:08:00,D3,0.093
2020-01-01 12:09:00,D3,0.092
2020-01-01 12:10:00,D3,0.529
2020-01-01 12:11:00,D3,0.855
2020-01-01 12:12:00,D3,0.970
2020-01-01 12:13:00,D3,0.871
2020-01-01 12:14:00,D3,0.848
2020-01-01 12:15:00,D3,0.255
2020-01-01 12:16:00,D3,0.903
2020-01-01 12:17:00,D3,0.921
2020-01-01 12:18:00,D3,0.066
2020-01-01 12:19:00,D3,0.409
2020-01-01 12:20:00,D3,0.982
2020-01-01 12:21:00,D3,0.898
2020-01-01 12:22:00,D3,0.549
2020-01-01 12:23:00,D3,0.382
2020-01-01 12:24:00,D3,0.983
2020-01-01 12:25:00,D3,0.182
2020-01-01 12:26:00,D3,0.597
2020-01-01 12:27:00,D3,0.872
2020-01-01 12:28:00,D3,0.416
2020-01-01 12:29:00,D3,0.963
2020-01-01 12:30:00,D3,0.608
2020-01-01 12:31:00,D3,0.346
2020-01-01 12:32:00,D3,0.450
2020-01-01 12:33:00,D3,0.586
2020-01-01 12:34:00,D3,0.376
2020-01-01 12:35:00,D3,0.663
2020-01-01 12:36:00,D3,0.793
2020-01-01 12:37:00,D3,0.071
2020-01-01 12:38:00,D3,0.628
2020-01-01 12:39:00,D3,0.228
2020-01-01 12:40:00,D3,0.292
2020-01-01 12:40:00,D3,0.292
2020-01-01 12:40:00,D3,0.292
2020-01-01 12:43:00,D3,0.814
2020-01-01 12:44:00,D3,0.895
2020-01-01 12:45:00,D3,0.143
2020-01-01 12:46:00,D3,0.278
2020-01-01 12:47:00,D3,0.201
2020-01-01 12:48:00,D3,0.609
2020-01-01 12:49:00,D3,0.910
2020-01-01 12:50:00,D3,0.610
2020-01-01 12:51:00,D3,0.705
2020-01-01 12:52:00,D3,0.269
2020-01-01 12:53:00,D3,0.217
2020-01-01 12:54:00,D3,0.197
2020-01-01 12:55:00,D3,0.460
2020-01-01 12:56:00,D3,0.261
2020-01-01 12:57:00,D3,0.653
2020-01-01 12:58:00,D3,0.514
2020-01-01 12:59:00,D3,0.054
2020-01-01 13:00:00,D3,0.809
2020-01-01 13:01:00,D3,0.163
2020-01-01 13:02:00,D3,0.241
2020-01-01 13:03:00,D3,0.765
2020-01-01 13:04:00,D3,0.083
2020-01-01 13:05:00,D3,0.803
2020-01-01 13:06:00,D3,0.571
2020-01-01 13:07:00,D3,0.144
2020-01-01 13:08:00,D3,0.189
2020-01-01 13:08:00,D3,0.189
2020-01-01 13:10:00,D3,0.141
2020-01-01 13:11:00,D3,0.173
2020-01-01 13:12:00,D3,0.030
2020-01-01 13:13:00,D3,0.947
2020-01-01 13:14:00,D3,0.162
2020-01-01 13:15:00,D3,0.539
2020-01-01 13:16:00,D3,0.150
2020-01-01 13:17:00,D3,0.791
2020-01-01 13:18:00,D3,0.925
2020-01-01 13:19:00,D3,0.851
2020-01-01 13:20:00,D3,0.931
2020-01-01 13:21:00,D3,0.623
2020-01-01 13:22:00,D3,0.042
2020-01-01 13:23:00,D3,0.766
2020-01-01 13:24:00,D3,0.931
2020-01-01 13:25:00,D3,0.677
2020-01-01 13:26:00,D3,0.668
2020-01-01 13:27:00,D3,0.066
2020-01-01 13:27:00,D3,0.066
2020-01-01 13:29:00,D3,0.331
2020-01-01 13:30:00,D3,0.489
2020-01-01 13:31:00,D3,0.706
2020-01-01 13:32:00,D3,0.351
2020-01-01 13:33:00,D3,0.144
2020-01-01 13:34:00,D3,0.409
2020-01-01 13:35:00,D3,0.723
2020-01-01 13:36:00,D3,0.332
2020-01-01 13:37:00,D3,0.495
2020-01-01 13:38:00,D3,0.761
2020-01-01 13:39:00,D3,0.684
2020-01-01 13:40:00,D3,0.315
2020-01-01 13:41:00,D3,0.799
2020-01-01 13:42:00,D3,0.318
2020-01-01 13:42:00,D3,0.318
2020-01-01 13:44:00,D3,0.545
2020-01-01 13:45:00,D3,0.809
2020-01-01 13:46:00,D3,0.559
2020-01-01 13:47:00,D3,0.490
2020-01-01 13:48:00,D3,0.759
2020-01-01 13:49:00,D3,0.404
2020-01-01 13:50:00,D3,0.449
2020-01-01 13:51:00,D3,0.384
2020-01-01 13:52:00,D3,0.602
2020-01-01 13:53:00,D3,0.645
2020-01-01 13:54:00,D3,0.455
2020-01-01 13:55:00,D3,0.825
2020-01-01 13:55:00,D3,0.825
2020-01-01 13:57:00,D3,0.581
2020-01-01 13:58:00,D3,0.645
2020-01-01 13:59:00,D3,0.897
2020-01-01 14:00:00,D3,0.321
2020-01-01 14:01:00,D3,0.443
2020-01-01 14:02:00,D3,0.493
2020-01-01 14:03:00,D3,0.910
2020-01-01 14:04:00,D3,0.211
2020-01-01 14:05:00,D3,0.436
2020-01-01 14:06:00,D3,0.447
2020-01-01 14:07:00,D3,0.079
2020-01-01 14:08:00,D3,0.941
2020-01-01 14:09:00,D3,0.260
2020-01-01 14:10:00,D3,0.419
2020-01-01 14:11:00,D3,0.240
2020-01-01 14:12:00,D3,0.146
2020-01-01 14:13:00,D3,0.893
2020-01-01 14:14:00,D3,0.076
2020-01-01 14:15:00,D3,0.146
2020-01-01 14:16:00,D3,0.079
2020-01-01 14:17:00,D3,0.909
2020-01-01 14:18:00,D3,0.251
2020-01-01 14:19:00,D3,0.734
2020-01-01 14:20:00,D3,0.229
2020-01-01 14:21:00,D3,0.801
2020-01-01 14:22:00,D3,0.824
2020-01-01 14:23:00,D3,0.494
2020-01-01 14:24:00,D3,0.424
2020-01-01 14:25:00,D3,0.356
2020-01-01 14:26:00,D3,0.142
2020-01-01 14:27:00,D3,0.753
2020-01-01 14:28:00,D3,0.177
2020-01-01 14:29:00,D3,0.109
2020-01-01 14:30:00,D3,0.442
2020-01-01 14:31:00,D3,0.233
2020-01-01 14:32:00,D3,0.085
2020-01-01 14:33:00,D3,0.312
2020-01-01 14:34:00,D3,0.738
2020-01-01 14:35:00,D3,0.736
2020-01-01 14:36:00,D3,0.330
2020-01-01 14:37:00,D3,0.658
2020-01-01 14:38:00,D3,0.338
2020-01-01 14:39:00,D3,0.172
2020-01-01 14:40:00,D3,0.723
2020-01-01 14:41:00,D3,0.178
2020-01-01 14:42:00,D3,0.499
2020-01-01 14:43:00,D3,0.440
2020-01-01 14:44:00,D3,0.256
2020-01-01 14:45:00,D3,0.396
2020-01-01 14:46:00,D3,0.695
2020-01-01 14:47:00,D3,0.872
2020-01-01 14:48:00,D3,0.870
2020-01-01 14:49:00,D3,0.787
2020-01-01 14:50:00,D3,0.687
2020-01-01 14:51:00,D3,0.021
2020-01-01 14:52:00,D3,0.943
2020-01-01 14:53:00,D3,0.064
2020-01-01 14:54:00,D3,0.815
2020-01-01 14:55:00,D3,0.626
2020-01-01 14:56:00,D3,0.073
2020-01-01 14:57:00,D3,0.611
2020-01-01 14:58:00,D3,0.972
2020-01-01 14:59:00,D3,0.441
2020-01-01 15:00:00,D3,0.866
2020-01-01 15:01:00,D3,0.650
2020-01-01 15:02:00,D3,0.288
2020-01-01 15:03:00,D3,0.483
2020-01-01 15:04:00,D3,0.761
2020-01-01 15:05:00,D3,0.353
2020-01-01 15:06:00,D3,0.865
2020-01-01 15:07:00,D3,0.946
2020-01-01 15:08:00,D3,0.443
2020-01-01 15:09:00,D3,0.171
2020-01-01 15:10:00,D3,0.811
2020-01-01 15:11:00,D3,0.672
2020-01-01 15:12:00,D3,0.979
2020-01-01 15:13:00,D3,0.115
2020-01-01 15:14:00,D3,0.443
2020-01-01 15:15:00,D3,0.599
2020-01-01 15:16:00,D3,0.649
2020-01-01 15:17:00,D3,0.574
2020-01-01 15:18:00,D3,0.739
2020-01-01 15:19:00,D3,0.055
2020-01-01 15:20:00,D3,0.384
2020-01-01 15:21:00,D3,0.547
2020-01-01 15:22:00,D3,0.061
2020-01-01 15:23:00,D3,0.109
2020-01-01 15:24:00,D3,0.803
2020-01-01 15:25:00,D3,0.812
2020-01-01 15:26:00,D3,0.700
2020-01-01 15:27:00,D3,0.454
2020-01-01 15:28:00,D3,0.149
2020-01-01 15:29:00,D3,0.676
2020-01-01 15:30:00,D3,0.021
2020-01-01 15:31:00,D3,0.440
2020-01-01 15:32:00,D3,0.806
2020-01-01 15:33:00,D3,0.400
2020-01-01 15:34:00,D3,0.866
2020-01-01 15:35:00,D3,0.974
2020-01-01 15:36:00,D3,0.664
2020-01-01 15:37:00,D3,0.322
2020-01-01 15:38:00,D3,0.389
2020-01-01 15:39:00,D3,0.938
2020-01-01 15:40:00,D3,0.347
2020-01-01 15:41:00,D3,0.986
2020-01-01 15:42:00,D3,0.688
2020-01-01 15:43:00,D3,0.689
2020-01-01 15:44:00,D3,0.182
2020-01-01 15:45:00,D3,0.283
2020-01-01 15:46:00,D3,0.433
2020-01-01 15:47:00,D3,0.976
2020-01-01 15:48:00,D3,0.843
2020-01-01 15:49:00,D3,0.760
2020-01-01 15:50:00,D3,0.206
2020-01-01 15:51:00,D3,0.298
2020-01-01 15:52:00,D3,0.811
2020-01-01 15:53:00,D3,0.721
2020-01-01 15:54:00,D3,0.382
2020-01-01 15:55:00,D3,0.340
2020-01-01 15:56:00,D3,0.131
2020-01-01 15:57:00,D3,0.733
2020-01-01 15:58:00,D3,0.246
2020-01-01 15:59:00,D3,0.613
2020-01-01 16:00:00,D3,0.479
2020-01-01 16:01:00,D3,0.415
2020-01-01 16:02:00,D3,0.455
2020-01-01 16:03:00,D3,0.848
2020-01-01 16:04:00,D3,0.195
2020-01-01 16:05:00,D3,0.196
2020-01-01 16:06:00,D3,0.097
2020-01-01 16:07:00,D3,1.000
2020-01-01 16:08:00,D3,0.793
2020-01-01 16:09:00,D3,0.812
2020-01-01 16:10:00,D3,0.390
2020-01-01 16:11:00,D3,0.952
2020-01-01 16:12:00,D3,0.424
2020-01-01 16:13:00,D3,0.910
2020-01-01 16:14:00,D3,0.484
2020-01-01 16:15:00,D3,0.131
2020-01-01 16:16:00,D3,0.902
2020-01-01 16:17:00,D3,0.054
2020-01-01 16:18:00,D3,0.900
2020-01-01 16:19:00,D3,0.293
2020-01-01 16:20:00,D3,0.202
2020-01-01 16:21:00,D3,0.820
2020-01-01 16:22:00,D3,0.947
2020-01-01 16:23:00,D3,0.659
2020-01-01 16:24:00,D3,0.800
2020-01-01 16:25:00,D3,0.399
2020-01-01 16:26:00,D3,0.786
2020-01-01 16:27:00,D3,0.462
2020-01-01 16:28:00,D3,0.812
2020-01-01 16:29:00,D3,0.356
2020-01-01 16:30:00,D3,0.930
2020-01-01 16:31:00,D3,0.683
2020-01-01 16:32:00,D3,0.668
2020-01-01 16:33:00,D3,0.720
2020-01-01 16:34:00,D3,0.656
2020-01-01 16:35:00,D3,0.449
2020-01-01 16:36:00,D3,0.960
2020-01-01 16:37:00,D3,0.612
2020-01-01 16:38:00,D3,0.175
2020-01-01 16:39:00,D3,0.114
2020-01-01 16:40:00,D3,0.195
2020-01-01 16:41:00,D3,0.001
2020-01-01 16:42:00,D3,0.456
2020-01-01 16:43:00,D3,0.517
2020-01-01 16:44:00,D3,0.410
2020-01-01 16:45:00,D3,0.955
2020-01-01 16:46:00,D3,0.256
2020-01-01 16:47:00,D3,0.307
2020-01-01 16:48:00,D3,0.981
2020-01-01 16:49:00,D3,0.015
2020-01-01 16:50:00,D3,0.273
2020-01-01 16:51:00,D3,0.492
2020-01-01 16:52:00,D3,0.521
2020-01-01 16:53:00,D3,0.871
2020-01-01 16:54:00,D3,0.325
2020-01-01 16:55:00,D3,0.571
2020-01-01 16:56:00,D3,0.451
2020-01-01 16:57:00,D3,0.597
2020-01-01 16:58:00,D3,0.110
2020-01-01 16:59:00,D3,0.710
2020-01-01 17:00:00,D3,0.688
2020-01-01 17:01:00,D3,0.089
2020-01-01 17:02:00,D3,0.413
2020-01-01 17:03:00,D3,0.418
2020-01-01 17:04:00,D3,0.901
2020-01-01 17:05:00,D3,0.199
2020-01-01 17:06:00,D3,0.603
2020-01-01 17:07:00,D3,0.100
2020-01-01 17:08:00,D3,0.969
2020-01-01 17:09:00,D3,0.299
2020-01-01 17:10:00,D3,0.859
2020-01-01 17:11:00,D3,0.671
2020-01-01 17:12:00,D3,0.581
2020-01-01 17:13:00,D3,0.647
2020-01-01 17:14:00,D3,0.875
2020-01-01 17:15:00,D3,0.152
2020-01-01 17:16:00,D3,0.414
2020-01-01 17:17:00,D3,0.991
2020-01-01 17:18:00,D3,0.703
2020-01-01 17:19:00,D3,0.786
2020-01-01 17:20:00,D3,0.958
2020-01-01 17:21:00,D3,0.278
2020-01-01 17:22:00,D3,0.989
2020-01-01 17:23:00,D3,0.753
2020-01-01 17:24:00,D3,0.856
2020-01-01 17:25:00,D3,0.243
2020-01-01 17:26:00,D3,0.125
2020-01-01 17:27:00,D3,0.010
2020-01-01 17:28:00,D3,0.553
2020-01-01 17:29:00,D3,0.878
2020-01-01 17:30:00,D3,0.705
2020-01-01 17:31:00,D3,0.126
2020-01-01 17:32:00,D3,0.204
2020-01-01 17:33:00,D3,0.488
2020-01-01 17:34:00,D3,0.266
2020-01-01 17:35:00,D3,0.228
2020-01-01 17:36:00,D3,0.995
2020-01-01 17:37:00,D3,0.111
2020-01-01 17:38:00,D3,0.504
2020-01-01 17:39:00,D3,0.367
2020-01-01 17:40:00,D3,0.491
2020-01-01 17:41:00,D3,0.572
2020-01-01 17:42:00,D3,0.002
2020-01-01 17:43:00,D3,0.623
2020-01-01 17:44:00,D3,0.191
2020-01-01 17:45:00,D3,0.339
2020-01-01 17:46:00,D3,0.078
2020-01-01 17:47:00,D3,0.317
2020-01-01 17:48:00,D3,0.192
2020-01-01 17:49:00,D3,0.645
2020-01-01 17:50:00,D3,0.509
2020-01-01 17:51:00,D3,0.503
2020-01-01 17:52:00,D3,0.753
2020-01-01 17:53:00,D3,0.042
2020-01-01 17:54:00,D3,0.745
2020-01-01 17:55:00,D3,0.752
2020-01-01 17:56:00,D3,0.610
2020-01-01 17:57:00,D3,0.699
2020-01-01 17:58:00,D3,0.716
2020-01-01 17:59:00,D3,0.916
2020-01-01 18:00:00,D3,0.073
2020-01-01 18:01:00,D3,0.229
2020-01-01 18:02:00,D3,0.504
2020-01-01 18:03:00,D3,0.135
2020-01-01 18:04:00,D3,0.307
2020-01-01 18:05:00,D3,0.791
2020-01-01 18:06:00,D3,0.941
2020-01-01 18:07:00,D3,0.912
2020-01-01 18:08:00,D3,0.700
2020-01-01 18:09:00,D3,0.547
2020-01-01 18:10:00,D3,0.672
2020-01-01 18:11:00,D3,0.415
2020-01-01 18:12:00,D3,0.895
2020-01-01 18:13:00,D3,0.255
2020-01-01 18:14:00,D3,0.339
2020-01-01 18:15:00,D3,0.563
2020-01-01 18:16:00,D3,0.905
2020-01-01 18:17:00,D3,0.990
2020-01-01 18:18:00,D3,0.329
2020-01-01 18:19:00,D3,0.611
2020-01-01 18:20:00,D3,0.667
2020-01-01 18:21:00,D3,0.458
2020-01-01 18:22:00,D3,0.950
2020-01-01 18:23:00,D3,0.113
2020-01-01 18:24:00,D3,0.586
2020-01-01 18:25:00,D3,0.401
2020-01-01 18:26:00,D3,0.005
2020-01-01 18:27:00,D3,0.178
2020-01-01 18:28:00,D3,0.864
2020-01-01 18:29:00,D3,0.898
2020-01-01 18:30:00,D3,0.460
2020-01-01 18:31:00,D3,0.858
2020-01-01 18:32:00,D3,0.896
2020-01-01 18:33:00,D3,0.176
2020-01-01 18:34:00,D3,0.340
2020-01-01 18:35:00,D3,0.375
2020-01-01 18:36:00,D3,0.587
2020-01-01 18:37:00,D3,0.695
2020-01-01 18:38:00,D3,0.996
2020-01-01 18:39:00,D3,0.635
2020-01-01 18:40:00,D3,0.251
2020-01-01 18:41:00,D3,0.867
2020-01-01 18:42:00,D3,0.660
2020-01-01 18:43:00,D3,0.145
2020-01-01 18:44:00,D3,0.620
2020-01-01 18:45:00,D3,0.772
2020-01-01 18:46:00,D3,0.529
2020-01-01 18:47:00,D3,0.019
2020-01-01 18:48:00,D3,0.609
2020-01-01 18:49:00,D3,0.586
2020-01-01 18:50:00,D3,0.672
2020-01-01 18:51:00,D3,0.224
2020-01-01 18:52:00,D3,0.696
2020-01-01 18:53:00,D3,0.289
2020-01-01 18:54:00,D3,0.735
2020-01-01 18:55:00,D3,0.602
2020-01-01 18:56:00,D3,0.158
2020-01-01 18:57:00,D3,0.404
2020-01-01 18:58:00,D3,0.752
2020-01-01 18:59:00,D3,0.490
2020-01-01 19:00:00,D3,0.963
2020-01-01 19:01:00,D3,0.112
2020-01-01 19:02:00,D3,0.379
2020-01-01 19:03:00,D3,0.957
2020-01-01 19:04:00,D3,0.813
2020-01-01 19:05:00,D3,0.165
2020-01-01 19:06:00,D3,0.514
2020-01-01 19:07:00,D3,0.764
2020-01-01 19:08:00,D3,0.674
2020-01-01 19:09:00,D3,0.381
2020-01-01 19:10:00,D3,0.567
2020-01-01 19:11:00,D3,0.165
2020-01-01 19:12:00,D3,0.172
2020-01-01 19:13:00,D3,0.387
2020-01-01 19:14:00,D3,0.634
2020-01-01 19:15:00,D3,0.581
2020-01-01 19:16:00,D3,0.373
2020-01-01 19:17:00,D3,0.485
2020-01-01 19:18:00,D3,0.431
2020-01-01 19:19:00,D3,0.997
2020-01-01 19:20:00,D3,0.810
2020-01-01 19:21:00,D3,0.182
2020-01-01 19:22:00,D3,0.119
2020-01-01 19:23:00,D3,0.638
2020-01-01 19:24:00,D3,0.094
2020-01-01 19:25:00,D3,0.966
2020-01-01 19:26:00,D3,0.108
2020-01-01 19:27:00,D3,0.139
2020-01-01 19:28:00,D3,0.076
2020-01-01 19:29:00,D3,0.363
2020-01-01 19:30:00,D3,0.496
2020-01-01 19:31:00,D3,0.936
2020-01-01 19:32:00,D3,0.344
2020-01-01 19:33:00,D3,0.189
2020-01-01 19:34:00,D3,0.060
2020-01-01 19:35:00,D3,0.055
2020-01-01 19:36:00,D3,0.763
2020-01-01 19:37:00,D3,0.174
2020-01-01 19:38:00,D3,0.611
2020-01-01 19:39:00,D3,0.833
2020-01-01 19:40:00,D3,0.885
2020-01-01 19:41:00,D3,0.799
2020-01-01 19:42:00,D3,0.094
2020-01-01 19:43:00,D3,0.351
2020-01-01 19:44:00,D3,0.323
2020-01-01 19:45:00,D3,0.308
2020-01-01 19:46:00,D3,0.010
2020-01-01 19:47:00,D3,0.509
2020-01-01 19:48:00,D3,0.593
2020-01-01 19:49:00,D3,0.285
2020-01-01 19:50:00,D3,0.650
2020-01-01 19:51:00,D3,0.776
2020-01-01 19:52:00,D3,0.500
2020-01-01 19:53:00,D3,0.152
2020-01-01 19:54:00,D3,0.096
2020-01-01 19:55:00,D3,0.575
2020-01-01 19:56:00,D3,0.903
2020-01-01 19:57:00,D3,0.190
2020-01-01 19:58:00,D3,0.199
2020-01-01 19:59:00,D3,0.187
2020-01-01 20:00:00,D3,0.531
2020-01-01 20:01:00,D3,0.416
2020-01-01 20:02:00,D3,0.528
2020-01-01 20:03:00,D3,0.812
2020-01-01 20:04:00,D3,0.622
2020-01-01 20:05:00,D3,0.776
2020-01-01 20:06:00,D3,0.818
2020-01-01 20:07:00,D3,0.128
2020-01-01 20:08:00,D3,0.319
2020-01-01 20:09:00,D3,0.593
2020-01-01 20:10:00,D3,0.569
2020-01-01 20:11:00,D3,0.296
2020-01-01 20:12:00,D3,0.118
2020-01-01 20:13:00,D3,0.191
2020-01-01 20:14:00,D3,0.293
2020-01-01 20:15:00,D3,0.856
2020-01-01 20:16:00,D3,0.208
2020-01-01 20:17:00,D3,0.904
2020-01-01 20:18:00,D3,0.330
2020-01-01 20:19:00,D3,0.364
2020-01-01 20:20:00,D3,0.156
2020-01-01 20:21:00,D3,0.436
2020-01-01 20:22:00,D3,0.316
2020-01-01 20:23:00,D3,0.951
2020-01-01 20:24:00,D3,0.268
2020-01-01 20:25:00,D3,0.682
2020-01-01 20:26:00,D3,0.130
2020-01-01 20:27:00,D3,0.197
2020-01-01 20:28:00,D3,0.913
2020-01-01 20:29:00,D3,0.687
2020-01-01 20:30:00,D3,0.616
2020-01-01 20:31:00,D3,0.854
2020-01-01 20:32:00,D3,0.224
2020-01-01 20:33:00,D3,0.334
2020-01-01 20:34:00,D3,0.423
2020-01-01 20:35:00,D3,0.977
2020-01-01 20:36:00,D3,0.925
2020-01-01 20:37:00,D3,0.776
2020-01-01 20:38:00,D3,0.108
2020-01-01 20:39:00,D3,0.964
2020-01-01 20:40:00,D3,0.428
2020-01-01 20:41:00,D3,0.342
2020-01-01 20:42:00,D3,0.994
2020-01-01 20:43:00,D3,0.878
2020-01-01 20:44:00,D3,0.997
2020-01-01 20:45:00,D3,0.870
2020-01-01 20:46:00,D3,0.381
2020-01-01 20:47:00,D3,0.138
2020-01-01 20:48:00,D3,0.519
2020-01-01 20:49:00,D3,0.957
2020-01-01 20:50:00,D3,0.392
2020-01-01 20:51:00,D3,0.367
2020-01-01 20:52:00,D3,0.334
2020-01-01 20:53:00,D3,0.661
2020-01-01 20:54:00,D3,0.123
2020-01-01 20:55:00,D3,0.729
2020-01-01 20:56:00,D3,0.668
2020-01-01 20:57:00,D3,0.520
2020-01-01 20:58:00,D3,0.799
2020-01-01 20:59:00,D3,0.560
2020-01-01 21:00:00,D3,0.432
2020-01-01 21:01:00,D3,0.615
2020-01-01 21:02:00,D3,0.301
2020-01-01 21:03:00,D3,0.504
2020-01-01 21:04:00,D3,0.544
2020-01-01 21:05:00,D3,0.579
2020-01-01 21:06:00,D3,0.797
2020-01-01 21:07:00,D3,0.610
2020-01-01 21:08:00,D3,0.473
2020-01-01 21:09:00,D3,0.069
2020-01-01 21:10:00,D3,0.185
2020-01-01 21:11:00,D3,0.073
2020-01-01 21:12:00,D3,0.403
2020-01-01 21:13:00,D3,0.246
2020-01-01 21:14:00,D3,0.729
2020-01-01 21:15:00,D3,0.387
2020-01-01 21:16:00,D3,0.270
2020-01-01 21:17:00,D3,0.249
2020-01-01 21:18:00,D3,0.547
2020-01-01 21:19:00,D3,0.679
2020-01-01 21:20:00,D3,0.946
2020-01-01 21:21:00,D3,0.440
2020-01-01 21:22:00,D3,0.630
2020-01-01 21:23:00,D3,0.913
2020-01-01 21:24:00,D3,0.006
2020-01-01 21:25:00,D3,0.490
2020-01-01 21:26:00,D3,0.617
2020-01-01 21:27:00,D3,0.469
2020-01-01 21:28:00,D3,0.830
2020-01-01 21:29:00,D3,0.970
2020-01-01 21:30:00,D3,0.918
2020-01-01 21:31:00,D3,0.309
2020-01-01 21:32:00,D3,0.308
2020-01-01 21:33:00,D3,0.214
2020-01-01 21:34:00,D3,0.625
2020-01-01 21:35:00,D3,0.611
2020-01-01 21:36:00,D3,0.991
2020-01-01 21:37:00,D3,0.619
2020-01-01 21:38:00,D3,0.311
2020-01-01 21:39:00,D3,0.232
2020-01-01 21:40:00,D3,0.413
2020-01-01 21:41:00,D3,0.478
2020-01-01 21:42:00,D3,0.019
2020-01-01 21:43:00,D3,0.864
2020-01-01 21:44:00,D3,0.159
2020-01-01 21:45:00,D3,0.654
2020-01-01 21:46:00,D3,0.672
2020-01-01 21:47:00,D3,0.045
2020-01-01 21:48:00,D3,0.451
2020-01-01 21:49:00,D3,0.122
2020-01-01 21:50:00,D3,0.680
2020-01-01 21:51:00,D3,0.472
2020-01-01 21:52:00,D3,0.223
